ms_file,peak_label,mz_mean,mz_width,rt,rt_min,rt_max,rt_unit,intensity_threshold,target_filename,peak_area,peak_area_top3,peak_n_datapoints,peak_max,peak_rt_of_max,peak_min,peak_median,peak_mean,peak_delta_int,peak_shape_rt,peak_shape_int,peak_mass_diff_25pc,peak_mass_diff_50pc,peak_mass_diff_75pc,peak_score,total_intensity,ms_path,ms_file_size
CA_B4.mzXML,Xanthine,151.02585,10,262.35900000000004,250.79999999999998,271.8,s,0,targets.csv,441344.33203125,69069.3828125,29,25154.076171875,265.146,8498.9296875,15427.703125,15218.770070043103,9102.279296875,"251.38,252.1,252.84,253.57,254.3,255.03,255.75,256.49,257.22,257.94,258.65,259.36,260.1,260.81,261.53,262.25,262.97,263.69,264.43,265.15,265.85,266.55,267.26,267.97,268.69,269.39,270.12,270.83,271.53","18951,25154,19225,22319,21596,16817,18405,13679,14879,15427,18362,16927,15804,13688,13964,15588,17104,12920,12973,15515,10401,16661,12350,12495,9098,8498,11311,11371,9849",-0.3137720814269137,-0.1117035075701865,-0.1117035075701865,0.11794811181658299,28103235936.905884,/data/Metabolomics/ms-mint/demofiles/ms-files,12.762396812438965
CA_B4.mzXML,Succinate,117.01905,10,122.63399999999999,52.2,150.0,s,0,targets.csv,18231685.26513672,3781799.125,131,1273912.5,132.812,526.241455078125,6827.91259765625,139173.16996287572,3882.0916748046875,"52.68,53.44,54.2,54.96,55.69,56.45,57.19,57.92,58.66,59.4,60.15,60.88,61.61,62.35,63.09,63.85,64.61,65.37,66.13,66.88,67.64,68.39,69.14,69.88,70.64,71.4,72.16,72.92,73.67,74.43,75.19,75.95,76.71,77.47,78.22,78.98,79.74,80.5,81.26,82.02,82.77,83.53,84.29,85.05,85.81,86.56,87.32,88.08,88.84,89.6,90.36,91.11,91.87,92.63,93.39,94.15,94.9,95.66,96.42,97.18,97.94,98.7,99.45,100.21,100.97,101.73,102.49,103.24,104.0,104.76,105.52,106.27,107.03,107.79,108.55,109.31,110.06,110.82,111.58,112.34,113.1,113.86,114.61,115.37,116.13,116.89,117.65,118.4,119.16,119.92,120.68,121.44,122.2,122.95,123.71,124.47,125.23,125.99,126.75,127.5,128.26,129.02,129.78,130.54,131.29,132.05,132.81,133.57,134.33,135.09,135.84,136.6,137.36,138.12,138.88,139.64,140.39,141.15,141.91,142.67,143.43,144.19,144.94,145.7,146.46,147.22,147.98,148.74,149.49","1602,3243,3267,3964,4092,3715,5315,2940,3953,2215,2960,3417,4285,2464,2430,3147,3151,1638,3327,2254,3099,3575,4146,3651,3605,3834,5111,3430,3273,3742,3393,6050,2708,3344,3925,2479,4066,4505,4858,5148,2907,4319,4087,4570,4617,4985,3817,5162,3898,3445,4542,5091,6116,4232,6901,9848,11843,26406,45670,72015,132956,251056,420463,616528,783891,966000,973501,1098888,1081709,1273912,1135551,1271098,1101853,1236787,1028895,965236,771154,624209,481346,324280,215623,152504,113656,92299,68400,64841,50686,46043,34969,33486,29747,29547,19580,24441,17831,18730,19559,16691,13914,17636,12745,13740,9909,10188,9069,8560,9875,12097,7334,8291,9643,6324,8196,8881,8046,7279,7622,7582,6821,6669,5289,6827,6820,5781,5729,7142,6984,6223,5484",0.005111514222206202,0.07030939893627627,0.2007051683644164,0.030476539037502123,28103235936.905884,/data/Metabolomics/ms-mint/demofiles/ms-files,12.762396812438965
CA_B4.mzXML,Urocanate,137.0354,10,264.9,258.0,276.0,s,0,targets.csv,76608.35540771484,26424.18505859375,21,9444.462890625,267.973,674.152099609375,3142.573974609375,3648.016924176897,1612.375,"258.65,259.36,260.1,260.81,261.53,262.25,262.97,263.69,264.43,265.15,265.85,266.55,267.26,267.97,268.69,269.39,270.12,270.83,271.53,272.21,275.68","2286,2470,982,3571,7062,5753,8003,9444,8976,4962,3142,4615,3407,1364,3296,2550,878,879,1209,1076,674",-0.44254646069459436,-0.21984795997872095,-0.10849870962078424,0.3286036631133641,28103235936.905884,/data/Metabolomics/ms-mint/demofiles/ms-files,12.762396812438965
CA_B4.mzXML,Mevalonate,147.0657,10,180.0,102.0,258.0,s,0,targets.csv,18722.070831298828,3762.423095703125,32,2092.736572265625,125.22899999999998,346.747314453125,501.06195068359375,585.0647134780884,368.8127746582031,"104.76,106.27,119.16,120.68,121.44,122.95,125.23,125.99,126.75,129.02,129.78,131.29,132.81,133.57,135.84,137.36,138.12,138.88,139.64,140.39,142.67,143.43,150.25,160.87,167.69,168.45,169.21,173.0,174.52,187.41,192.71,194.96","507,405,564,427,474,453,576,500,469,501,793,700,2092,692,745,539,764,554,477,448,573,623,482,472,481,450,410,402,397,346,514,876",1.5599343817377735,1.9490153094073457,2.338096237076918,0.01361350137633339,28103235936.905884,/data/Metabolomics/ms-mint/demofiles/ms-files,12.762396812438965
CA_B4.mzXML,Nicotinate,122.02455,10,183.204,165.0,225.0,s,0,targets.csv,336459.17138671875,48640.1484375,55,16486.111328125,211.917,638.0897827148438,3481.0537109375,6117.439479758523,29.3690185546875,"176.03,176.79,177.55,178.31,179.06,179.82,180.58,181.34,182.1,182.86,183.62,184.37,185.13,185.89,186.65,187.41,188.16,188.92,189.68,190.44,191.2,191.96,192.71,193.47,194.23,194.96,195.67,196.38,197.09,197.8,198.5,199.21,199.9,200.6,201.32,202.03,202.73,203.44,204.14,204.86,205.57,206.27,206.96,207.66,208.37,209.78,210.49,211.92,212.62,213.32,214.76,215.48,216.19,216.88,223.76","681,740,1761,1509,1762,2665,3481,3338,6890,6239,8127,9771,10622,13962,12308,13928,13392,13738,15953,16200,15338,16486,13711,9422,9145,15914,15707,9862,7640,10455,6650,6834,5379,3023,5001,2939,4516,1174,1099,1188,1186,2433,2706,1082,1104,832,1032,659,939,925,2270,668,756,638,651",-0.801400434164328,-0.6138301166032306,-0.48878323822916575,0.055259964612211325,28103235936.905884,/data/Metabolomics/ms-mint/demofiles/ms-files,12.762396812438965
CA_B4.mzXML,Citrulline,174.0881,10,504.04200000000003,501.0,510.0,s,0,targets.csv,30553.329956054688,24374.799560546875,8,11499.0107421875,505.366,338.4329833984375,2447.4024047851562,3819.166244506836,2771.196044921875,"504.61,505.37,506.12,506.88,507.64,508.4,509.16,509.92","3270,11499,9580,3295,1623,338,445,499",-0.6987092333583145,-0.6329718751076643,-0.5014971586063641,0.2543063739392012,28103235936.905884,/data/Metabolomics/ms-mint/demofiles/ms-files,12.762396812438965
EC_B1.mzXML,Arabitol,151.0605,10,295.50000000000006,279.0,312.0,s,0,targets.csv,9367.94287109375,4725.6414794921875,8,1982.4732666015625,300.823,809.2088012695312,980.0129699707031,1170.9928588867188,722.0086059570312,"296.16,296.82,297.48,299.48,300.82,303.56,305.65,309.81","1674,1982,1068,920,1002,957,809,952",5.259850616620822,5.512378396260437,5.613389508116283,0.03820545843197205,39293149461.38306,/data/Metabolomics/ms-mint/demofiles/ms-files,13.392587661743164
EC_B1.mzXML,Xanthine,151.02585,10,262.35900000000004,250.79999999999998,271.8,s,0,targets.csv,70538.33990478516,20797.52490234375,24,8406.7880859375,254.65399999999997,570.8818969726562,1840.1178588867188,2939.097496032715,512.8873901367188,"250.91,251.67,252.43,253.93,254.65,255.34,256.01,256.66,258.64,259.31,260.0,260.7,261.42,262.14,262.88,263.61,264.34,265.05,265.74,266.42,267.09,267.76,268.44,269.14","570,894,1746,1892,582,622,1788,1087,4536,3200,4186,4711,6049,6341,5744,8406,5738,3950,3056,1379,739,1446,781,1083",2.5909636677635395,2.767773669888176,3.020359387209085,0.10237959790139953,39293149461.38306,/data/Metabolomics/ms-mint/demofiles/ms-files,13.392587661743164
EC_B1.mzXML,Succinate,117.01905,10,122.63399999999999,52.2,150.0,s,0,targets.csv,1903573672.7404785,223592088.0,136,76289728.0,58.1168,744.6066284179688,5238.845458984375,13996865.240738813,1670347.0046386719,"53.78,54.52,55.24,55.98,56.69,57.41,58.12,58.83,59.55,60.26,60.97,61.69,62.42,63.16,63.9,64.66,65.42,66.18,66.93,67.69,68.45,69.21,69.97,70.72,71.48,72.24,73.0,73.76,74.52,75.27,76.03,76.79,77.55,78.31,79.06,79.82,80.58,81.34,82.1,82.86,83.61,84.37,85.13,85.89,86.65,87.4,88.16,88.92,89.68,90.44,91.2,91.95,92.71,93.47,94.23,94.99,95.75,96.5,97.26,98.02,98.78,99.54,100.3,101.05,101.81,102.57,103.33,104.09,104.84,105.6,106.36,107.12,107.88,108.64,109.39,110.15,110.9,111.6,112.27,112.91,113.53,114.15,114.77,115.38,115.98,116.59,117.19,117.78,118.39,118.99,119.59,120.19,120.8,121.39,122.0,122.6,123.2,123.8,124.4,125.0,125.61,126.21,126.82,127.43,128.03,128.65,129.27,129.9,130.55,131.2,131.87,132.54,133.24,133.93,134.64,135.37,136.12,136.86,137.61,138.36,139.12,139.88,140.63,141.39,142.15,142.9,143.66,144.42,145.18,145.92,146.68,147.43,148.19,148.95,149.71","3323,959,2349,3588,4943,3489,3151,2540,3566,2580,771,3154,744,942,2831,2306,1552,820,1816,904,954,2229,2069,2674,2201,2409,2302,3017,2244,2573,2967,2091,3169,1673,2143,2053,3049,3308,2559,2977,2530,2270,2153,2440,3062,2878,3300,2496,1873,3654,3165,3236,2737,4689,2879,2998,4337,5066,6046,4120,5205,5272,6310,3684,2834,3792,4951,2830,4127,5114,9751,20766,87518,303552,863390,2225061,4711953,9191810,16221161,25413316,32986514,40612956,43361524,47045876,56160864,60174280,61196648,66039756,67078944,67333160,73650664,72781656,71759392,68488632,68284824,69001400,67813360,72202136,73651696,76289728,66024364,60678832,57143488,55118096,57968580,44004676,36212128,32542402,25273048,21314670,17373088,14987827,11710556,10330526,7754408,7575449,6514686,5700697,5257745,4311808,4299189,4025555,3778005,3544686,3018521,2904028,2789853,2402811,2287270,2266576,2067897,2005298,1747795,1797240,1673670",2.9390163263553593,3.1998078652116395,3.2650057499257095,0.022238099792489585,39293149461.38306,/data/Metabolomics/ms-mint/demofiles/ms-files,13.392587661743164
EC_B1.mzXML,Urocanate,137.0354,10,264.9,258.0,276.0,s,0,targets.csv,37918.84765625,11202.48876953125,20,4555.20947265625,271.278,615.342529296875,1519.6075439453125,1895.9423828125,745.1298828125,"259.31,260.0,260.7,261.42,262.14,262.88,263.61,264.34,265.05,265.74,266.42,267.09,268.44,269.14,269.85,270.57,271.28,271.97,274.62,275.32","1636,2604,1100,3237,1023,1936,3342,4555,2078,1403,3304,2715,2931,1154,615,933,894,778,783,891",2.0906489849484657,2.2298355478958864,2.45253404861176,0.12069239679893057,39293149461.38306,/data/Metabolomics/ms-mint/demofiles/ms-files,13.392587661743164
EC_B1.mzXML,Mevalonate,147.0657,10,180.0,102.0,258.0,s,0,targets.csv,17319.05255126953,6760.6331787109375,20,3158.55322265625,228.441,372.3486328125,612.7102661132812,865.9526275634765,2616.340576171875,"102.57,103.33,104.09,104.84,105.6,106.36,107.12,107.88,108.64,109.39,135.37,143.66,146.68,151.22,156.53,164.87,172.45,194.44,227.7,228.44","3158,882,1841,592,800,874,1760,373,890,863,617,461,557,443,477,608,425,372,774,542",4.491010703515218,5.165417644809143,5.346988744388277,0.0026443430785419893,39293149461.38306,/data/Metabolomics/ms-mint/demofiles/ms-files,13.392587661743164
EC_B1.mzXML,Nicotinate,122.02455,10,183.204,165.0,225.0,s,0,targets.csv,4374188.202087402,554490.078125,78,188951.640625,171.695,404.21282958984375,20992.5625,56079.33592419747,2941.2673950195312,"165.63,169.42,170.18,170.94,171.7,172.45,173.21,173.97,174.73,175.49,176.24,177.0,177.76,178.52,179.28,180.04,180.79,181.55,182.31,183.07,183.82,184.58,185.34,186.1,186.86,187.62,188.38,189.13,189.89,190.65,191.41,192.17,192.92,193.68,194.44,195.2,195.96,196.72,197.42,198.12,198.81,199.51,200.2,200.9,201.6,202.29,203.0,203.7,204.4,205.11,205.82,206.51,207.2,207.91,208.6,209.3,210.02,210.72,211.43,212.13,212.84,213.55,214.27,214.96,215.67,216.37,217.09,217.8,218.49,219.19,219.89,220.58,221.29,221.99,222.7,223.4,224.1,224.82","404,645,1585,2799,5449,5284,11817,21052,34390,43640,64087,78504,94645,124043,132691,158734,165243,162087,172909,184994,188951,180544,166909,175408,158442,149040,139725,133458,120978,126507,123784,113965,126490,109473,89895,64435,60105,78852,100632,54263,50583,37968,28676,24027,24560,21950,12306,20932,14905,17407,10021,10856,13572,12318,9682,9869,8540,8493,9579,6183,7773,7441,5765,8834,5059,6765,4666,6283,3811,6445,4817,3859,3690,5189,4466,2811,3844,3345",2.5279727025451497,2.699912160309489,2.824959038683554,0.04047016549003918,39293149461.38306,/data/Metabolomics/ms-mint/demofiles/ms-files,13.392587661743164
EC_B1.mzXML,Citrulline,174.0881,10,504.04200000000003,501.0,510.0,s,0,targets.csv,58993.82699584961,47821.609375,8,26708.357421875,503.155,401.4302673339844,3921.15966796875,7374.228374481201,5995.759185791016,"503.16,503.91,504.67,505.43,506.19,506.95,507.71,508.46","6397,26708,14716,4460,3381,1465,1463,401",2.040347360418773,2.1279971714196404,2.347121698921807,0.08808795794260939,39293149461.38306,/data/Metabolomics/ms-mint/demofiles/ms-files,13.392587661743164
EC_B2.mzXML,Arabitol,151.0605,10,295.50000000000006,279.0,312.0,s,0,targets.csv,12585.90625,6216.290771484375,10,3400.260986328125,304.631,597.238037109375,1069.8377075195312,1258.590625,2803.02294921875,"292.04,295.86,296.51,299.17,299.85,300.51,301.19,304.63,305.99,310.13","3400,1281,1467,1192,947,1348,739,664,947,597",5.057828392909131,5.158839504764977,5.487125618296476,0.008011890123456282,37858839159.80946,/data/Metabolomics/ms-mint/demofiles/ms-files,13.471007347106934
EC_B2.mzXML,Xanthine,151.02585,10,262.35900000000004,250.79999999999998,271.8,s,0,targets.csv,19297.61489868164,5315.9278564453125,21,2069.980712890625,258.94,424.3254089355469,843.1796264648438,918.9340427943638,363.79986572265625,"251.0,251.75,252.5,253.25,254.01,254.75,256.17,256.88,257.57,258.94,259.64,260.36,261.83,262.58,263.32,264.78,265.48,266.83,268.17,270.29,271.7","956,2069,882,496,424,843,869,755,783,839,574,1119,1842,575,659,624,927,922,1403,1136,592",2.1110508048538126,2.4141536656389033,2.6162222394956305,0.19178678718499065,37858839159.80946,/data/Metabolomics/ms-mint/demofiles/ms-files,13.471007347106934
EC_B2.mzXML,Succinate,117.01905,10,122.63399999999999,52.2,150.0,s,0,targets.csv,815133887.7609863,104792416.0,134,35901056.0,130.355,474.31732177734375,7798.4306640625,6083088.714634227,517182.30767822266,"52.3,53.79,54.51,55.23,55.96,56.7,57.39,58.11,58.82,59.53,60.23,60.94,61.65,62.38,63.12,63.87,64.62,65.37,66.11,66.86,67.62,68.37,69.13,69.89,70.65,71.4,72.16,72.92,73.68,74.44,75.19,75.95,76.71,77.47,78.23,78.99,79.74,80.5,81.26,82.02,82.78,83.53,84.29,85.05,85.81,86.57,87.32,88.08,88.84,89.6,90.36,91.12,91.87,92.63,93.39,94.15,94.91,95.67,96.42,97.18,97.94,98.7,99.46,100.22,100.97,101.73,102.49,103.25,104.0,104.76,105.52,106.28,107.04,107.8,108.56,109.31,110.07,110.83,111.59,112.3,113.02,113.7,114.38,115.03,115.68,116.32,116.96,117.59,118.22,118.85,119.48,120.1,120.73,121.36,121.99,122.63,123.26,123.9,124.53,125.17,125.8,126.43,127.07,127.72,128.36,129.02,129.68,130.35,131.04,131.75,132.49,133.23,133.99,134.75,135.5,136.26,137.02,137.78,138.54,139.3,140.06,140.81,141.57,142.33,143.09,143.85,144.6,145.36,146.12,146.88,147.64,148.4,149.15,149.91","474,3805,4526,6148,7347,8092,8209,8981,6684,5203,5545,4748,3644,3248,1802,953,2542,2507,3802,2912,2862,3646,2383,2848,4093,3365,4196,5017,3798,4001,3825,3112,4001,4331,4070,4422,3077,4861,4189,4577,3347,3792,3026,4072,4083,5768,4511,4377,5534,5736,4789,3348,7162,5565,7787,4530,4477,4697,4137,5851,6396,8185,7774,5975,5420,3807,6103,6855,4981,5243,4936,7809,10200,29490,79233,239915,680311,1674514,3378996,5922901,8130411,12608250,16572839,20858736,21216096,25191286,26467066,27999160,32172360,31945522,31403648,32569080,34870520,34020840,35901056,33898604,33065236,33058486,32311116,29222756,28733192,31229444,27851386,27231488,22818652,20223274,15991338,13190415,10412220,7516615,6556764,4802019,4022800,3463791,2840573,2524687,2094909,2002105,1784412,1551595,1445207,1314741,1137843,1142693,1031083,939974,833496,795994,732758,702644,695002,602161,564357,517656",2.303336950393176,2.4826311333568687,2.808620556927219,0.03257614426381703,37858839159.80946,/data/Metabolomics/ms-mint/demofiles/ms-files,13.471007347106934
EC_B2.mzXML,Urocanate,137.0354,10,264.9,258.0,276.0,s,0,targets.csv,1590697.1868896484,666958.734375,26,237427.234375,258.94,1036.274169921875,19650.10009765625,61180.66103421725,4676.453857421875,"258.24,258.94,259.64,260.36,261.08,261.83,262.58,263.32,264.05,264.78,265.48,266.16,266.83,267.5,268.17,268.86,269.57,270.29,271.0,271.7,272.37,273.02,273.68,274.34,275.01,275.69","1267,1036,1349,3178,14861,51744,104651,181623,227922,237427,201609,151791,127544,77344,54386,36022,27801,23618,15682,14297,6957,6136,4690,8156,3650,5944",2.2298355478958864,2.341184798253823,2.341184798253823,0.09323955232113285,37858839159.80946,/data/Metabolomics/ms-mint/demofiles/ms-files,13.471007347106934
EC_B2.mzXML,Mevalonate,147.0657,10,180.0,102.0,258.0,s,0,targets.csv,25085.522705078125,8308.959228515625,26,3067.08251953125,203.897,418.9845275878906,666.1685791015625,964.8277963491587,2040.5645751953125,"102.49,103.25,104.0,104.76,105.52,106.28,107.04,107.8,108.56,109.31,110.07,110.83,111.59,133.23,136.26,137.02,146.12,148.4,158.25,163.56,164.32,196.16,198.98,203.9,222.9,252.5","2558,3067,2237,818,2683,1478,864,884,742,623,575,580,711,552,496,435,418,441,458,759,420,442,627,981,705,518",4.283500875424779,4.491010703515218,5.009785273741314,0.011584087532347975,37858839159.80946,/data/Metabolomics/ms-mint/demofiles/ms-files,13.471007347106934
EC_B2.mzXML,Nicotinate,122.02455,10,183.204,165.0,225.0,s,0,targets.csv,4243312.371520996,533035.515625,78,180599.546875,224.317,455.509521484375,21715.6923828125,54401.44066052559,3463.948974609375,"168.11,168.87,169.62,170.38,171.14,171.9,172.66,173.42,174.18,174.93,175.69,176.45,177.21,177.97,178.72,179.48,180.24,181.0,181.76,182.52,183.27,184.03,184.79,185.55,186.31,187.06,187.82,188.58,189.34,190.1,190.86,191.61,192.37,193.13,193.89,194.65,195.4,196.16,196.88,197.58,198.3,198.98,199.7,200.4,201.1,201.8,202.5,203.21,203.9,204.61,205.3,206.0,206.7,207.4,208.09,208.79,209.5,210.2,210.9,211.6,212.31,213.02,213.74,214.45,215.17,215.88,216.58,217.28,217.98,218.68,219.39,220.09,220.8,221.5,222.2,222.9,223.61,224.32","455,644,682,695,3390,4499,7845,12570,24014,31929,45428,58754,79198,97979,114091,129834,128909,163018,158752,178012,174423,180599,158703,158749,170084,156643,148477,149831,141321,118158,120162,120679,125800,116411,100589,72734,65154,53724,109855,80275,43134,49944,36351,29044,27409,21895,17518,22329,21535,14847,12406,14449,14883,13061,12451,8272,8750,9419,8215,7663,6523,6187,6150,5217,5671,5170,3522,4830,4727,4389,4604,4015,3355,4601,3855,5454,4441,3919",1.9496308900650998,2.3247715251872942,2.4498184035613595,0.032325635844180606,37858839159.80946,/data/Metabolomics/ms-mint/demofiles/ms-files,13.471007347106934
EC_B2.mzXML,Citrulline,174.0881,10,504.04200000000003,501.0,510.0,s,0,targets.csv,34433.64025878906,30098.183837890625,6,16056.521484375,505.16600000000005,653.4483642578125,2306.2761840820312,5738.940043131511,1064.672607421875,"502.89,503.65,504.41,505.17,505.92,506.68","1718,16056,11392,2648,1963,653",2.084172265919207,2.215646982420507,2.281384340671157,0.20389528796872827,37858839159.80946,/data/Metabolomics/ms-mint/demofiles/ms-files,13.471007347106934
EC_B3.mzXML,Arabitol,151.0605,10,295.50000000000006,279.0,312.0,s,0,targets.csv,27692.9951171875,8785.558837890625,20,3268.36376953125,296.159,556.0076904296875,975.5311279296875,1384.649755859375,2130.3072509765625,"291.67,292.29,293.55,294.84,295.5,296.16,296.82,298.15,299.48,300.84,301.52,302.22,302.91,303.61,304.31,305.01,305.71,307.8,309.21,309.92","2686,2319,1667,1696,1615,1638,3268,1003,1075,852,2830,763,699,820,919,947,909,732,691,556",4.830553391233478,5.259850616620822,5.56288395218836,0.15984927096558332,38203152717.33275,/data/Metabolomics/ms-mint/demofiles/ms-files,13.376178741455078
EC_B3.mzXML,Xanthine,151.02585,10,262.35900000000004,250.79999999999998,271.8,s,0,targets.csv,87560.26062011719,27401.193359375,25,10516.19921875,266.242,544.7268676757812,2492.7431640625,3502.4104248046874,1166.5857543945312,"251.52,252.28,253.04,253.78,255.19,257.16,257.82,258.48,259.14,259.82,260.52,261.23,261.95,262.68,263.41,264.14,264.86,265.56,266.24,266.92,267.59,268.28,269.7,270.42,271.14","1939,781,2492,1924,999,1305,1069,1792,4710,4232,6623,5409,9309,10516,7575,5871,6110,4158,988,3240,3353,1287,549,544,772",2.212085091782176,2.4141536656389033,2.6162222394956305,0.1269238670438432,38203152717.33275,/data/Metabolomics/ms-mint/demofiles/ms-files,13.376178741455078
EC_B3.mzXML,Succinate,117.01905,10,122.63399999999999,52.2,150.0,s,0,targets.csv,1713591807.5854797,203370376.0,136,68809656.0,65.5026,441.80035400390625,6573.812255859375,12599939.761657938,1473749.199645996,"52.33,53.85,54.56,55.26,55.98,56.68,57.42,58.15,58.87,59.58,60.29,61.03,61.77,62.51,63.25,63.99,64.74,65.5,66.26,67.01,67.77,68.53,69.29,70.05,70.8,71.56,72.32,73.08,73.84,74.6,75.35,76.11,76.87,77.63,78.39,79.14,79.9,80.66,81.42,82.18,82.94,83.69,84.45,85.21,85.97,86.73,87.49,88.24,89.0,89.76,90.52,91.28,92.03,92.79,93.55,94.31,95.07,95.83,96.58,97.34,98.1,98.86,99.62,100.38,101.13,101.89,102.65,103.41,104.17,104.92,105.68,106.44,107.2,107.96,108.72,109.47,110.23,110.99,111.7,112.37,113.02,113.65,114.29,114.89,115.51,116.12,116.73,117.33,117.93,118.54,119.14,119.75,120.35,120.95,121.55,122.14,122.75,123.35,123.96,124.56,125.16,125.76,126.37,126.98,127.59,128.2,128.82,129.45,130.09,130.74,131.4,132.08,132.76,133.47,134.17,134.89,135.63,136.38,137.14,137.88,138.64,139.39,140.15,140.91,141.66,142.42,143.18,143.94,144.7,145.46,146.21,146.97,147.73,148.49,149.25","441,4829,2622,6387,6224,8336,6319,7482,4535,5022,4673,4548,3088,1080,911,2577,2052,1983,2104,2629,3117,2490,3430,4275,3359,4820,4926,4297,3353,3704,3360,5361,4652,4427,4538,2444,4022,4451,2893,3261,4497,3675,3136,5409,3907,4847,3608,3271,3351,4007,5536,3713,4604,4819,6026,5990,6047,3816,5984,6570,6454,7100,5818,6577,4929,4009,4891,5349,5313,5998,6402,7627,21587,69252,234339,740924,1834844,4407099,8645175,14358096,22275144,30313948,36267592,41884584,45423252,53885484,52947632,61890228,66635248,63952860,60476468,65052356,67925472,68809656,66562672,65122968,59406068,63001864,57433172,60121432,51979688,60944480,62156316,58410424,43776368,39059044,40995612,34249292,28872588,22932408,18376308,15153359,11783941,10357450,8188234,6960876,6207468,5775373,4898346,4482898,4163045,3773979,3581621,3209333,2934284,2715746,2600718,2476810,2204933,2081424,1808223,1785374,1674829,1528578,1474191",2.678224787499079,2.8738184416412893,3.004214211069429,0.026739052633744157,38203152717.33275,/data/Metabolomics/ms-mint/demofiles/ms-files,13.376178741455078
